id,news_date,news_title,news_content,companies_in_news,signal_1,signal_2,signal_3,signal_4
marreenerStocyrating44873056,2023-09-19T08:33:48.000Z,AIXTRON : Berenberg gives a Buy rating  MarketScreener,"According to an article, analyst Gustav Froberg from Berenberg Research finds the stock of Bank of Maharashtra attractive and suggests buying it with a \""Buy\"" rating. The stock has seen a significant increase of 57.35%.","Bank of Maharashtra, Berenberg Research",Financial_Deals_cos,Financial_Innovations_cos,Strategic_Steps_cos,Financial_Products_Services_cos
stepstoneJobobsfamilyofficer,2023-09-19T03:19:15.000Z,1 Aktuelle Family Officer Jobs bei ODDO BHF SE  Stepstone,The article discusses the availability of open Family Officer jobs at ODDO BHF SE. It claims that all the open positions can be easily viewed on the company's website. The article encourages interested individuals to visit the website to find their desired Family Officer job. No further information or details are provided.,ODDO BHF SE,Personnel_Change_cos,Strategic_Steps_cos,Legal_Affairs_cos,Financial_Products_Services_cos
wgangPresMMOENSXS57B32733M,2023-09-19T00:00:00.000Z,Once a global ideal Germany's economy struggles with an energy shock that's exposing ...,"This article discusses the perception of Germany's strength and how it may have led to misguided decisions to exit nuclear energy. The author mentions the Berenberg bank and highlights the possible implications of Germany's move away from nuclear power. However, the article does not provide any further details or analysis on the topic.",Berenberg bank.,Financial_Health_cos,Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Innovations_cos
marreenerPresverdicts44867942,2023-09-19T00:00:00.000Z,Gold steadies as investors brace for key cenbank verdicts  MarketScreener,"The article mentions that Julius Baer analyst Carsten Menke has stated that the spot silver price is steady at $23 per ounce. It also mentions the stock price of Julius Bär Gruppe AG, which is currently at 59.10 CHF and has experienced a 1.83% increase. Additionally, the stock has seen a 0.57% rise.","Julius Baer, Julius Bär Gruppe AG",Financial_Deals_cos,Financial_Health_cos,Financial_Innovations_cos,Strategic_Steps_cos
marreenerPrestoFed44864621,2023-09-19T00:00:00.000Z,Gold firms in rangebound trade as investors look to Fed  Today | MarketScreener,"The article discusses the rise in spot silver prices, which increased by 0.8% to reach $23.19. Julius Bär Gruppe AG stock is also mentioned, as it experienced a 1.83% increase, reaching 59.10 CHF. The information is attributed to analyst Carsten Menke from Julius Baer.","Julius Bär Gruppe AG
Julius Baer",Strategic_Steps_cos,Financial_Deals_cos,Financial_Innovations_cos,Financial_Partnerships_cos
glassdoorPres7127DKO1832htm,2023-09-19T00:00:00.000Z,LIQID Investments: Process Expert Gehalt  Glassdoor,"The article discusses the average salaries for process experts at LIQID Investments, a financial investment firm. According to the data, the average salary for process experts at LIQID Investments is \u20ac40,000. The article also analyzes salary trends at LIQID Investments based on various salary brackets.",LIQID Investments,Technological_Deals_Collaborations_cos,Personnel_Change_cos,Financial_Innovations_cos,Financial_Health_cos
besndStocngdespitechalle,2023-09-18T21:45:46.000Z,ASOS Receives Reaffirmed Buy Rating Despite Challenges in Stock Performance and ...,"German bank Berenberg has reconfirmed its \""buy\"" rating on ASOS stock and set a target price of GBX (British pence) for the shares. The bank's positive outlook on ASOS, an online fashion retailer, comes after the company reported strong financial performance in the recent past. ASOS's ability to adapt and innovate, as well as its strong brand positioning, are seen as key drivers behind its success. Berenberg's rating reflects confidence in ASOS's future growth potential and likely market outperformance.","ASOS, Berenberg",Strategic_Steps_cos,Financial_Partnerships_cos,Financial_Products_Services_cos,Financial_Innovations_cos
invngcomPresstors93CH3176822,2023-09-18T20:05:43.000Z,PBOC intensifies efforts to stabilize trade attract foreign investors  Investing.com,"The article discusses the declining profitability of major banks, including JPMorgan Chase & Co., HSBC Holdings Plc, Deutsche Bank AG, BNP Paribas, and UBS Group AG. These banks have been struggling to generate substantial revenue due to low interest rates and increased competition. The low interest rates have reduced the profitability of traditional banking activities, such as lending and deposit-taking. Moreover, the rise of fintech companies and digital platforms has intensified competition in the banking sector. Additionally, regulatory requirements and increasing costs have further impacted the profitability of these banks. In contrast, Tesla, the electric vehicle manufacturer, has experienced significant growth and success in recent years, causing its stock price to soar. The article highlights the diverging financial performance of these major banks and Tesla.","JPMorgan Chase & Co., HSBC Holdings Plc, Deutsche Bank AG, BNP Paribas, UBS Group AG, T",Financial_Innovations_cos,Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Deals_cos
reueutersPresscheme20230918,2023-09-18T19:16:02.000Z,Prominent German banker on trial in giant tax fraud scheme  Reuters,"The trial of Christian Olearius, the 81-year-old former CEO and chair of M.M. Warburg, a Hamburg-based bank, began on Monday in Bonn. Olearius is accused of aiding tax evasion in connection with the \""Cum-Ex\"" scandal, which involved fraudulent claims of dividend tax rebates. The trial is significant, as Olearius is the first senior executive from a major German bank to face charges in relation to the scandal. The case centers around a transaction carried out by Warburg in 2009, which allegedly enabled investors to exploit legal loopholes and fraudulently claim tax rebates worth millions. The prosecution argues that Olearius played a crucial role in orchestrating the scheme. If convicted, he could face up to ten years in prison. This trial is expected to shed light on the involvement of major financial institutions in the Cum-Ex scandal and potentially set a precedent for holding executives accountable in similar cases.",,Strategic_Steps_cos,Financial_Deals_cos,Legal_Affairs_cos,Financial_Partnerships_cos
timationsPresrvicesoperations,2023-09-18T18:09:28.000Z,Swiss private bank expands in Israel with financial services operations,"EFG International, a Swiss private banking group, is establishing a wealth management subsidiary in Tel Aviv, Israel. This new subsidiary will be led by Joseph Wolf, a former banker at Credit Suisse Israel. The move comes shortly after EFG International launched a new office in Jerusalem. The establishment of the Tel Aviv subsidiary is part of the company's growth strategy to expand its presence in the Israeli market and strengthen its wealth management offering. EFG International aims to tap into the growing wealth and investment opportunities in Israel and provide tailored services to high-net-worth individuals and families.","EFG International, Credit Suisse Israel, Israel.",Financial_Partnerships_cos,Financial_Innovations_cos,Financial_Products_Services_cos,Strategic_Steps_cos
shastcomPrestor14718092html,2023-09-18T18:01:18.000Z,Berenberg says that it is time to return to energy sector  Sharecast.com,"According to analysts at Berenberg, the energy sectors in the US and Europe could present opportunities to navigate the challenges facing the global market. They anticipate various headwinds impacting the global economy, and believe that investing in the energy sectors of these regions could be a suitable strategy. However, no specific details or reasons for this suggestion were provided in the given information.","US - Berenberg
Europe -?

I hope this helps! Let me know if you have any other questions.",Financial_Innovations_cos,Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Deals_cos
claCorpStocsorsllc2442689,2023-09-18T17:58:39.000Z,Arete Wealth Advisors LLC Acquires New Stake in Wheaton Precious Metals Corp.,"The Royal Bank of Canada (RBC) has downgraded its rating of an undisclosed company from \""outperform\"" to \""sector perform\"" and also decreased its price target. However, Berenberg Bank has taken the opposite approach by upgrading its rating on the same company. The specific company and reasons for these contrasting actions were not mentioned in the article.","RBC, Berenberg Bank",Financial_Products_Services_cos,Financial_Partnerships_cos,Strategic_Steps_cos,Financial_Health_cos
invcementPresinalterms7762570,2023-09-18T17:27:54.000Z,Publication of Final Terms  Investegate | Company Announcement,The article talks about the involvement of Deutsche Bank AG and UBS AG as joint lead managers in a certain transaction. The specific details of the transaction are unclear and not mentioned in the summary.,"Deutsche Bank AG, UBS AG",Financial_Partnerships_cos,Strategic_Steps_cos,Technological_Deals_Collaborations_cos,Financial_Deals_cos
getxtcomStocweredatoddobhf,2023-09-18T17:19:31.000Z,Rio Tinto: price target lowered at Oddo BHF  Gettotext.com,"The article states that investment firm Oddo BHF has lowered its price target for a particular company to 5300 pence. Despite maintaining a 'neutral' position on the stock, Oddo BHF believes that short-term momentum may hinder the company's performance. However, the specific reasons for the price target reduction are not mentioned in the summary.","Oddo BHF, the investment firm, has lowered its price target for....................... to 5300 pence.",Strategic_Steps_cos,Financial_Products_Services_cos,Financial_Partnerships_cos,Financial_Health_cos
